code,code_description,code_type,cms_opps_inpatient_list,ccs
06R70JZ,Replacement of Colic Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R70KZ,Replacement of Colic Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R747Z,Replacement of Colic Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R74JZ,Replacement of Colic Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R74KZ,Replace of Colic Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R807Z,Replacement of Portal Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R80JZ,Replacement of Portal Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R80KZ,Replacement of Portal Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R847Z,Replace of Portal Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R84JZ,Replace of Portal Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R84KZ,Replace of Portal Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R907Z,Replacement of R Renal Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R90JZ,Replacement of R Renal Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R90KZ,Replacement of R Renal Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06R947Z,Replace of R Renal Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R94JZ,Replace of R Renal Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06R94KZ,Replace of R Renal Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RB07Z,Replacement of Left Renal Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RB0JZ,Replacement of Left Renal Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RB0KZ,Replacement of L Renal Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RB47Z,Replace of L Renal Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RB4JZ,Replace of L Renal Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RB4KZ,Replace of L Renal Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RC07Z,Replace of R Com Iliac Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RC0JZ,Replace of R Com Iliac Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RC0KZ,Replace of R Com Iliac Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RC47Z,Replace R Com Iliac Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RC4JZ,Replace R Com Iliac Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RC4KZ,Replace R Com Iliac Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RD07Z,Replace of L Com Iliac Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RD0JZ,Replace of L Com Iliac Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RD0KZ,Replace of L Com Iliac Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RD47Z,Replace L Com Iliac Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RD4JZ,Replace L Com Iliac Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RD4KZ,Replace L Com Iliac Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RF07Z,Replace of R Ext Iliac Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RF0JZ,Replace of R Ext Iliac Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RF0KZ,Replace of R Ext Iliac Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RF47Z,Replace R Ext Iliac Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RF4JZ,Replace R Ext Iliac Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RF4KZ,Replace R Ext Iliac Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RG07Z,Replace of L Ext Iliac Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RG0JZ,Replace of L Ext Iliac Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RG0KZ,Replace of L Ext Iliac Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RG47Z,Replace L Ext Iliac Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RG4JZ,Replace L Ext Iliac Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RG4KZ,Replace L Ext Iliac Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RH07Z,Replacement of R Hypogast Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RH0JZ,Replacement of R Hypogast Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RH0KZ,Replace of R Hypogast Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RH47Z,Replace R Hypogast Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RH4JZ,Replace R Hypogast Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RH4KZ,Replace R Hypogast Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RJ07Z,Replacement of L Hypogast Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RJ0JZ,Replacement of L Hypogast Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RJ0KZ,Replace of L Hypogast Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RJ47Z,Replace L Hypogast Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RJ4JZ,Replace L Hypogast Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RJ4KZ,Replace L Hypogast Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RM07Z,Replacement of R Femor Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RM0JZ,Replacement of R Femor Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RM0KZ,Replacement of R Femor Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RM47Z,Replace of R Femor Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RM4JZ,Replace of R Femor Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RM4KZ,Replace of R Femor Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RN07Z,Replacement of L Femor Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RN0JZ,Replacement of L Femor Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RN0KZ,Replacement of L Femor Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RN47Z,Replace of L Femor Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RN4JZ,Replace of L Femor Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RN4KZ,Replace of L Femor Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RP07Z,Replace of R Great Saphenous with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RP0JZ,Replace of R Great Saphenous with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RP0KZ,Replace of R Great Saphenous with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RP47Z,Replace R Great Saphenous w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RP4JZ,Replace R Great Saphenous w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RP4KZ,Replace R Great Saphenous w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RQ07Z,Replace of L Great Saphenous with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RQ0JZ,Replace of L Great Saphenous with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RQ0KZ,Replace of L Great Saphenous with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RQ47Z,Replace L Great Saphenous w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RQ4JZ,Replace L Great Saphenous w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RQ4KZ,Replace L Great Saphenous w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RR07Z,Replace of R Less Saphenous with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RR0JZ,Replace of R Less Saphenous with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RR0KZ,Replace of R Less Saphenous with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RR47Z,Replace R Less Saphenous w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RR4JZ,Replace R Less Saphenous w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RR4KZ,Replace R Less Saphenous w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RS07Z,Replace of L Less Saphenous with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RS0JZ,Replace of L Less Saphenous with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RS0KZ,Replace of L Less Saphenous with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RS47Z,Replace L Less Saphenous w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RS4JZ,Replace L Less Saphenous w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RS4KZ,Replace L Less Saphenous w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06RT07Z,Replacement of Right Foot Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RT0JZ,Replacement of Right Foot Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RT0KZ,Replacement of R Foot Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RT47Z,Replace of R Foot Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RT4JZ,Replace of R Foot Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RT4KZ,Replace of R Foot Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RV07Z,Replacement of Left Foot Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RV0JZ,Replacement of Left Foot Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RV0KZ,Replacement of Left Foot Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RV47Z,Replace of L Foot Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RV4JZ,Replace of L Foot Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RV4KZ,Replace of L Foot Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RY07Z,Replacement of Lower Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RY0JZ,Replacement of Lower Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RY0KZ,Replacement of Lower Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06RY47Z,Replacement of Lower Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RY4JZ,Replacement of Lower Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06RY4KZ,Replacement of Low Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06S00ZZ,Reposition Inferior Vena Cava - Open Approach,ICD10_PROC,,ccs51thru61
06S03ZZ,Reposition Inferior Vena Cava - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S04ZZ,Reposition Inferior Vena Cava - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06S10ZZ,Reposition Splenic Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S13ZZ,Reposition Splenic Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S14ZZ,Reposition Splenic Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06S20ZZ,Reposition Gastric Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S23ZZ,Reposition Gastric Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S24ZZ,Reposition Gastric Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06S30ZZ,Reposition Esophageal Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S33ZZ,Reposition Esophageal Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S34ZZ,Reposition Esophageal Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06S40ZZ,Reposition Hepatic Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S43ZZ,Reposition Hepatic Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S44ZZ,Reposition Hepatic Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06S50ZZ,Reposition Superior Mesenteric Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S53ZZ,Reposition Superior Mesenteric Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S54ZZ,Reposition Superior Mesenteric Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06S60ZZ,Reposition Inferior Mesenteric Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S63ZZ,Reposition Inferior Mesenteric Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S64ZZ,Reposition Inferior Mesenteric Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06S70ZZ,Reposition Colic Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S73ZZ,Reposition Colic Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S74ZZ,Reposition Colic Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06S80ZZ,Reposition Portal Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S83ZZ,Reposition Portal Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S84ZZ,Reposition Portal Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06S90ZZ,Reposition Right Renal Vein - Open Approach,ICD10_PROC,,ccs51thru61
06S93ZZ,Reposition Right Renal Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06S94ZZ,Reposition Right Renal Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SB0ZZ,Reposition Left Renal Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SB3ZZ,Reposition Left Renal Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SB4ZZ,Reposition Left Renal Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06SC0ZZ,Reposition Right Common Iliac Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SC3ZZ,Reposition Right Common Iliac Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SC4ZZ,Reposition Right Common Iliac Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SD0ZZ,Reposition Left Common Iliac Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SD3ZZ,Reposition Left Common Iliac Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SD4ZZ,Reposition Left Common Iliac Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SF0ZZ,Reposition Right External Iliac Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SF3ZZ,Reposition Right External Iliac Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SF4ZZ,Reposition Right External Iliac Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SG0ZZ,Reposition Left External Iliac Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SG3ZZ,Reposition Left External Iliac Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SG4ZZ,Reposition Left External Iliac Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SH0ZZ,Reposition Right Hypogastric Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SH3ZZ,Reposition Right Hypogastric Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SH4ZZ,Reposition Right Hypogastric Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SJ0ZZ,Reposition Left Hypogastric Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SJ3ZZ,Reposition Left Hypogastric Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SJ4ZZ,Reposition Left Hypogastric Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SM0ZZ,Reposition Right Femoral Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SM3ZZ,Reposition Right Femoral Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SM4ZZ,Reposition Right Femoral Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SN0ZZ,Reposition Left Femoral Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SN3ZZ,Reposition Left Femoral Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SN4ZZ,Reposition Left Femoral Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SP0ZZ,Reposition Right Greater Saphenous Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SP3ZZ,Reposition Right Greater Saphenous Vein - Perc Approach,ICD10_PROC,,ccs51thru61
06SP4ZZ,Reposition Right Greater Saphenous Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SQ0ZZ,Reposition Left Greater Saphenous Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SQ3ZZ,Reposition Left Greater Saphenous Vein - Perc Approach,ICD10_PROC,,ccs51thru61
06SQ4ZZ,Reposition Left Greater Saphenous Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SR0ZZ,Reposition Right Lesser Saphenous Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SR3ZZ,Reposition Right Lesser Saphenous Vein - Perc Approach,ICD10_PROC,,ccs51thru61
06SR4ZZ,Reposition Right Lesser Saphenous Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06SS0ZZ,Reposition Left Lesser Saphenous Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SS3ZZ,Reposition Left Lesser Saphenous Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SS4ZZ,Reposition Left Lesser Saphenous Vein - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06ST0ZZ,Reposition Right Foot Vein - Open Approach,ICD10_PROC,,ccs51thru61
06ST3ZZ,Reposition Right Foot Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06ST4ZZ,Reposition Right Foot Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06SV0ZZ,Reposition Left Foot Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SV3ZZ,Reposition Left Foot Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SV4ZZ,Reposition Left Foot Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06SY0ZZ,Reposition Lower Vein - Open Approach,ICD10_PROC,,ccs51thru61
06SY3ZZ,Reposition Lower Vein - Percutaneous Approach,ICD10_PROC,,ccs51thru61
06SY4ZZ,Reposition Lower Vein - Percutaneous Endoscopic Approach,ICD10_PROC,,ccs51thru61
06U007Z,Supplement Inferior Vena Cava with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U00JZ,Supplement Inferior Vena Cava with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U00KZ,Supplement Inferior Vena Cava with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U037Z,Supplement Inferior Vena Cava with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U03JZ,Supplement Inferior Vena Cava with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U03KZ,Supplement Inferior Vena Cava with Nonaut Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U047Z,Supplement Inf Vena Cava with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U04JZ,Supplement Inf Vena Cava with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U04KZ,Supplement Inf Vena Cava with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U107Z,Supplement Splenic Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U10JZ,Supplement Splenic Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U10KZ,Supplement Splenic Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U137Z,Supplement Splenic Vein with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U13JZ,Supplement Splenic Vein with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U13KZ,Supplement Splenic Vein with Nonaut Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U147Z,Supplement Splenic Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U14JZ,Supplement Splenic Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U14KZ,Supplement Splenic Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U207Z,Supplement Gastric Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U20JZ,Supplement Gastric Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U20KZ,Supplement Gastric Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U237Z,Supplement Gastric Vein with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U23JZ,Supplement Gastric Vein with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U23KZ,Supplement Gastric Vein with Nonaut Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U247Z,Supplement Gastric Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U24JZ,Supplement Gastric Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U24KZ,Supplement Gastric Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U307Z,Supplement Esophageal Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U30JZ,Supplement Esophageal Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U30KZ,Supplement Esophageal Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U337Z,Supplement Esophageal Vein with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U33JZ,Supplement Esophageal Vein with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U33KZ,Supplement Esophageal Vein with Nonaut Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U347Z,Supplement Esophageal Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06U34JZ,Supplement Esophageal Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06U34KZ,Supplement Esophageal Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06U407Z,Supplement Hepatic Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U40JZ,Supplement Hepatic Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U40KZ,Supplement Hepatic Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U437Z,Supplement Hepatic Vein with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U43JZ,Supplement Hepatic Vein with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U43KZ,Supplement Hepatic Vein with Nonaut Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U447Z,Supplement Hepatic Vein with Autol Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U44JZ,Supplement Hepatic Vein with Synth Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U44KZ,Supplement Hepatic Vein with Nonaut Sub - Perc Endo Approach,ICD10_PROC,,ccs51thru61
06U507Z,Supplement Sup Mesent Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U50JZ,Supplement Sup Mesent Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U50KZ,Supplement Sup Mesent Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U537Z,Supplement Sup Mesent Vein with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U53JZ,Supplement Sup Mesent Vein with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U53KZ,Supplement Sup Mesent Vein with Nonaut Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U547Z,Supplement Sup Mesent Vein w Autol Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06U54JZ,Supplement Sup Mesent Vein w Synth Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06U54KZ,Supplement Sup Mesent Vein w Nonaut Sub - Perc Endo,ICD10_PROC,,ccs51thru61
06U607Z,Supplement Inf Mesent Vein with Autol Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U60JZ,Supplement Inf Mesent Vein with Synth Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U60KZ,Supplement Inf Mesent Vein with Nonaut Sub - Open Approach,ICD10_PROC,,ccs51thru61
06U637Z,Supplement Inf Mesent Vein with Autol Sub - Perc Approach,ICD10_PROC,,ccs51thru61
06U63JZ,Supplement Inf Mesent Vein with Synth Sub - Perc Approach,ICD10_PROC,,ccs51thru61
